c_fail,c_rescued,c_extra_walk,both_failed,horizon,axis,cutoff,dest,ts_kst,changed,top1_changed,a_fail,b_fail,rescued,harmed,extra_walk,extra_fare,n_candidates,dropped_candidates
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-06 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-06 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-06 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-06 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-06 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-06 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-06 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-06 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-06 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-06 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-06 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-06 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-06 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-06 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-06 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-06 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-06 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-06 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-06 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-06 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-06 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-06 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-06 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-06 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-06 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-06 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 20:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-07 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-07 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-07 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-07 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-07 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-07 22:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 00:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 02:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 04:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 06:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 08:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 10:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 12:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 14:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 16:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 18:00:00,0,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 20:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 20:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 20:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 20:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 20:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 20:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.4,안양시청,2026-09-08 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.5,안양시청,2026-09-08 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,walk,0.6,안양시청,2026-09-08 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.4,안양시청,2026-09-08 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.5,안양시청,2026-09-08 22:00:00,1,0,0,0,0,0,0,0,4,4
0,0,0,0,15,fare,0.6,안양시청,2026-09-08 22:00:00,1,0,0,0,0,0,0,0,4,4
0,1,21,0,15,walk,0.4,석수역,2026-09-03 00:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 00:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 00:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 00:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 00:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 00:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 02:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 02:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 02:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 02:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 02:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 02:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 04:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 06:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 08:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 08:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 08:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 08:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 08:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 08:00:00,1,1,1,0,1,0,21,0,5,1
0,0,0,0,15,walk,0.4,석수역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.5,석수역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.6,석수역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.4,석수역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.5,석수역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.6,석수역,2026-09-03 10:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.4,석수역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.5,석수역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.6,석수역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.4,석수역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.5,석수역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.6,석수역,2026-09-03 12:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.4,석수역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.5,석수역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.6,석수역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.4,석수역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.5,석수역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.6,석수역,2026-09-03 14:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.4,석수역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.5,석수역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,walk,0.6,석수역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.4,석수역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.5,석수역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,5,1
0,0,0,0,15,fare,0.6,석수역,2026-09-03 16:00:00,0,0,0,0,0,0,0,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 18:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 20:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.4,석수역,2026-09-03 22:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.5,석수역,2026-09-03 22:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,walk,0.6,석수역,2026-09-03 22:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.4,석수역,2026-09-03 22:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.5,석수역,2026-09-03 22:00:00,1,1,1,0,1,0,21,0,5,1
0,1,21,0,15,fare,0.6,석수역,2026-09-03 22:00:00,1,1,1,0,1,0,21,0,5,1
